Postcode,Type,Subtype,Price,Bedrooms,Area,Kitchen,Fireplace,Frontages,Garden,Garden_surface,Terrace,Terrace_Surface,Furnished,Type_of_sale,State_of_building,Swimmingpool,ID IMMOWEB,Cadastral_income,Plot_surface
2100,APARTMENT,APARTMENT,198000,2.0,102.0,INSTALLED,,2.0,,,True,2.0,,BUY_REGULAR,TO_BE_DONE_UP,,20381511,,
3800,APARTMENT,APARTMENT,269000,2.0,104.0,INSTALLED,,,,,True,10.0,,BUY_REGULAR,GOOD,,20468231,,
3800,APARTMENT,APARTMENT,345000,2.0,98.0,,,2.0,,,True,,,BUY_REGULAR,GOOD,,20423302,1.0,
8200,APARTMENT,APARTMENT,309000,3.0,139.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20444757,1038.0,
1150,APARTMENT,APARTMENT,495000,3.0,135.0,INSTALLED,,,,,True,25.0,,BUY_REGULAR,GOOD,,20453387,,
8300,APARTMENT,APARTMENT,1695000,4.0,128.0,,,2.0,,,True,9.0,True,BUY_REGULAR,,,20425675,,
1040,APARTMENT,APARTMENT,1290000,4.0,300.0,HYPER_EQUIPPED,,2.0,,,True,20.0,,BUY_REGULAR,GOOD,,20448799,5919.0,
9100,APARTMENT,APARTMENT,395000,2.0,115.0,HYPER_EQUIPPED,,2.0,,,True,2.0,,BUY_REGULAR,AS_NEW,,20427864,1328.0,
1300,APARTMENT,APARTMENT,333719,2.0,98.0,NOT_INSTALLED,,,,,True,15.0,,BUY_REGULAR,AS_NEW,,11478831,,
5500,APARTMENT,APARTMENT,109000,3.0,113.0,INSTALLED,,3.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20487846,,
9140,APARTMENT,APARTMENT,369000,2.0,98.0,,,3.0,,,True,34.0,,BUY_REGULAR,GOOD,,20473988,1.0,
5500,APARTMENT,APARTMENT,129000,3.0,158.0,INSTALLED,,3.0,,,,,,BUY_REGULAR,GOOD,,20487847,,
1300,APARTMENT,APARTMENT,323719,2.0,99.0,NOT_INSTALLED,,,,,True,17.0,,BUY_REGULAR,AS_NEW,,11478830,,
8620,APARTMENT,APARTMENT,699000,3.0,82.0,INSTALLED,,,,,True,,True,BUY_REGULAR,JUST_RENOVATED,,20437753,937.0,
1190,APARTMENT,APARTMENT,310000,2.0,80.0,SEMI_EQUIPPED,,2.0,,,True,7.0,,BUY_REGULAR,TO_RENOVATE,,20453786,,
9800,APARTMENT,APARTMENT,518000,3.0,117.0,,,,,,True,30.0,,BUY_REGULAR,GOOD,,20466892,,
9800,APARTMENT,APARTMENT,593000,2.0,92.0,,,,,,True,34.0,,BUY_REGULAR,GOOD,,20467303,,
1050,APARTMENT,APARTMENT,385000,1.0,93.0,INSTALLED,,3.0,,,True,1.0,,BUY_REGULAR,GOOD,,20463127,1219.0,
8210,APARTMENT,APARTMENT,595000,3.0,,INSTALLED,,,,,True,48.0,,BUY_REGULAR,AS_NEW,,20430838,,
1050,APARTMENT,APARTMENT,925000,2.0,155.0,HYPER_EQUIPPED,,2.0,,,True,22.0,,BUY_REGULAR,,,20481261,,
4430,APARTMENT,APARTMENT,254500,2.0,95.0,HYPER_EQUIPPED,,3.0,,,True,9.0,,BUY_REGULAR,AS_NEW,,20445211,,
2660,APARTMENT,APARTMENT,169000,2.0,90.0,,,4.0,,,True,6.0,,BUY_REGULAR,TO_BE_DONE_UP,,20468165,850.0,
8670,APARTMENT,APARTMENT,295000,2.0,66.0,INSTALLED,,,,,True,,True,BUY_REGULAR,GOOD,,20430796,913.0,
9300,APARTMENT,APARTMENT,259000,3.0,125.0,,,,,,True,4.0,,BUY_REGULAR,JUST_RENOVATED,,20432887,1125.0,
8210,APARTMENT,APARTMENT,528500,3.0,,INSTALLED,,,,,True,14.0,,BUY_REGULAR,AS_NEW,,20430847,,
8660,APARTMENT,APARTMENT,99000,1.0,85.0,,,,,,True,,,BUY_REGULAR,TO_BE_DONE_UP,,20273778,260.0,
2300,APARTMENT,APARTMENT,425000,2.0,105.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,20468151,932.0,
3740,APARTMENT,APARTMENT,199000,2.0,102.0,,,,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20468148,,
2243,APARTMENT,APARTMENT,259500,2.0,73.0,,,,,,True,12.0,,BUY_REGULAR,GOOD,,20468142,,
1090,APARTMENT,APARTMENT,220000,3.0,94.0,NOT_INSTALLED,,,,,True,,,BUY_REGULAR,TO_BE_DONE_UP,,20468145,1395.0,
4000,APARTMENT,APARTMENT,129000,1.0,59.0,INSTALLED,,,,,True,,True,BUY_REGULAR,GOOD,,11453563,644.0,
8450,APARTMENT,APARTMENT,119000,1.0,42.0,INSTALLED,,,,,,,,BUY_REGULAR,GOOD,,20187211,423.0,
3630,APARTMENT,APARTMENT,345528,2.0,105.0,,,,,,True,11.0,,BUY_REGULAR,GOOD,,20468128,,
4100,APARTMENT,APARTMENT,119000,3.0,151.0,SEMI_EQUIPPED,,2.0,True,250.0,,,,BUY_REGULAR,GOOD,,20306560,866.0,
8450,APARTMENT,APARTMENT,119000,1.0,44.0,INSTALLED,,,,,,,,BUY_REGULAR,,,11246348,,
8434,APARTMENT,APARTMENT,139000,1.0,39.0,,,,,,,,,BUY_REGULAR,,,20356192,,
9800,APARTMENT,APARTMENT,139000,1.0,52.0,HYPER_EQUIPPED,,2.0,,,True,10.0,,BUY_REGULAR,JUST_RENOVATED,,20319463,,
8400,APARTMENT,APARTMENT,139000,2.0,71.0,,,,,,,,,BUY_REGULAR,TO_RESTORE,,20217140,,
6790,APARTMENT,APARTMENT,155000,1.0,49.0,HYPER_EQUIPPED,,3.0,,,True,10.0,,BUY_REGULAR,JUST_RENOVATED,,20190853,,
9140,APARTMENT,APARTMENT,158500,1.0,67.0,,,,,,True,48.0,,BUY_REGULAR,GOOD,,20253219,,
9880,APARTMENT,APARTMENT,155000,2.0,90.0,,,,,,,,,BUY_REGULAR,TO_RENOVATE,,20296170,768.0,
1080,APARTMENT,APARTMENT,165000,1.0,70.0,SEMI_EQUIPPED,,2.0,,,True,13.0,,BUY_REGULAR,GOOD,,20254298,,
2940,APARTMENT,APARTMENT,169000,2.0,89.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,TO_RENOVATE,,20054651,,
1500,APARTMENT,APARTMENT,165000,1.0,54.0,SEMI_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,TO_BE_DONE_UP,,20346455,,
1070,APARTMENT,APARTMENT,195000,1.0,70.0,NOT_INSTALLED,,2.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20359632,,
1200,APARTMENT,APARTMENT,170000,1.0,49.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20186385,,
1600,APARTMENT,APARTMENT,178000,,,SEMI_EQUIPPED,,,,,,,,BUY_REGULAR,GOOD,,20350385,844.0,
9200,APARTMENT,APARTMENT,175000,2.0,90.0,,,,,,,,,BUY_REGULAR,,,20421368,,
8954,APARTMENT,APARTMENT,170000,1.0,,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20034249,,
8000,APARTMENT,APARTMENT,179000,1.0,53.0,,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,11423302,,
9800,APARTMENT,APARTMENT,179000,1.0,65.0,INSTALLED,,2.0,,,True,2.0,,BUY_REGULAR,GOOD,,20411581,,
8670,APARTMENT,APARTMENT,179000,1.0,,,,,,,True,,,BUY_REGULAR,GOOD,,20404127,682.0,
8400,APARTMENT,APARTMENT,375000,2.0,90.0,,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,20468020,964.0,
8800,APARTMENT,APARTMENT,160000,2.0,90.0,,,,,,,,,BUY_REGULAR,GOOD,,20468038,1043.0,
9090,APARTMENT,APARTMENT,298000,2.0,100.0,,,,,,,,,BUY_REGULAR,,,20468014,999.0,
6850,APARTMENT,APARTMENT,161500,2.0,,INSTALLED,,,,,True,12.0,,BUY_REGULAR,AS_NEW,,20468006,,
8300,APARTMENT,APARTMENT,289000,,30.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20468011,,
7100,APARTMENT,APARTMENT,129000,1.0,,SEMI_EQUIPPED,,,,,,,,BUY_REGULAR,GOOD,,10884552,494.0,
2300,APARTMENT,APARTMENT,350000,2.0,90.0,HYPER_EQUIPPED,,,,,True,10.0,,BUY_REGULAR,,,20467985,,
1030,APARTMENT,APARTMENT,999000,3.0,340.0,HYPER_EQUIPPED,True,2.0,,,True,12.0,,BUY_REGULAR,AS_NEW,,20467978,,
2600,APARTMENT,APARTMENT,1800000,3.0,537.0,INSTALLED,True,,True,460.0,True,,,BUY_REGULAR,AS_NEW,True,20467998,2720.0,
8800,APARTMENT,APARTMENT,285596,1.0,77.0,,,,,,True,26.0,,BUY_REGULAR,GOOD,,11389842,,
1140,APARTMENT,APARTMENT,279000,1.0,76.0,,,4.0,,,,,,BUY_REGULAR,AS_NEW,,20240723,,
1730,APARTMENT,APARTMENT,279500,2.0,81.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,20346057,,
2950,APARTMENT,APARTMENT,311500,2.0,86.0,HYPER_EQUIPPED,,4.0,True,20.0,True,11.0,,BUY_REGULAR,,,20359497,,
1301,APARTMENT,APARTMENT,310000,1.0,73.0,INSTALLED,,4.0,,,True,4.0,,BUY_REGULAR,,,20365034,,
1490,APARTMENT,APARTMENT,311000,2.0,85.0,HYPER_EQUIPPED,,,,,True,35.0,,BUY_REGULAR,AS_NEW,,20257992,,
1730,APARTMENT,APARTMENT,294500,2.0,86.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,20346060,,
8800,APARTMENT,APARTMENT,315012,2.0,92.0,,,,,,True,11.0,,BUY_REGULAR,GOOD,,11389845,,
8800,APARTMENT,APARTMENT,311674,2.0,89.0,,,,,,True,11.0,,BUY_REGULAR,GOOD,,11389841,,
2630,APARTMENT,APARTMENT,349300,2.0,101.0,,,2.0,,,True,18.0,,BUY_REGULAR,GOOD,,20348575,1.0,
8800,APARTMENT,APARTMENT,350920,2.0,101.0,,,,,,True,11.0,,BUY_REGULAR,GOOD,,11389840,,
8800,APARTMENT,APARTMENT,468990,3.0,123.0,,,,,,True,46.0,,BUY_REGULAR,GOOD,,11389843,,
1082,APARTMENT,APARTMENT,375000,3.0,114.0,HYPER_EQUIPPED,,3.0,,,True,,,BUY_REGULAR,AS_NEW,,20004292,,
1190,APARTMENT,APARTMENT,420000,2.0,110.0,HYPER_EQUIPPED,,2.0,,,True,45.0,,BUY_REGULAR,AS_NEW,,20364116,,
1140,APARTMENT,APARTMENT,379000,3.0,102.0,,,4.0,,,True,5.0,,BUY_REGULAR,AS_NEW,,20240724,,
8400,APARTMENT,APARTMENT,599000,4.0,219.0,,,,,,True,,,BUY_REGULAR,GOOD,,20281318,1804.0,
8800,APARTMENT,APARTMENT,520960,3.0,133.0,,,,,,True,11.0,,BUY_REGULAR,GOOD,,11389844,,
1160,APARTMENT,APARTMENT,537900,2.0,96.0,HYPER_EQUIPPED,,2.0,,,True,16.0,,BUY_REGULAR,AS_NEW,,20177556,,
2018,APARTMENT,APARTMENT,335000,2.0,114.0,,,,,,True,,,BUY_REGULAR,GOOD,,20388262,1145.0,
3000,APARTMENT,APARTMENT,616000,3.0,116.0,INSTALLED,,2.0,,,True,11.0,,BUY_REGULAR,AS_NEW,,20220230,,
1140,APARTMENT,APARTMENT,469000,2.0,117.0,,,4.0,,,True,45.0,,BUY_REGULAR,AS_NEW,,20240725,,
6900,APARTMENT,APARTMENT,275000,2.0,86.0,,,3.0,,,True,7.0,,BUY_REGULAR,GOOD,,20447407,1.0,
8460,APARTMENT,APARTMENT,670000,3.0,137.0,,,,,,True,,,BUY_REGULAR,GOOD,,10498036,,
4032,APARTMENT,APARTMENT,210000,2.0,100.0,SEMI_EQUIPPED,,2.0,,,True,12.0,,BUY_REGULAR,AS_NEW,,20370938,,
9000,APARTMENT,APARTMENT,390000,3.0,96.0,HYPER_EQUIPPED,,2.0,,,True,29.0,,BUY_REGULAR,AS_NEW,,20468303,,
9150,APARTMENT,APARTMENT,389000,2.0,99.0,,,3.0,,,True,38.0,,BUY_REGULAR,GOOD,,20469694,1.0,
9160,APARTMENT,APARTMENT,199000,3.0,107.0,,,2.0,,,,,,BUY_REGULAR,GOOD,,20467708,941.0,
9051,APARTMENT,APARTMENT,340000,2.0,85.0,HYPER_EQUIPPED,,2.0,,,True,12.0,,BUY_REGULAR,AS_NEW,,20468298,,
9000,APARTMENT,APARTMENT,390000,3.0,96.0,HYPER_EQUIPPED,,2.0,,,True,29.0,,BUY_REGULAR,AS_NEW,,20468293,,
1050,APARTMENT,APARTMENT,390000,2.0,83.0,INSTALLED,,2.0,,,True,4.0,,BUY_REGULAR,,,20468259,1321.0,
9300,APARTMENT,APARTMENT,219000,1.0,,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,20466853,,
9051,APARTMENT,APARTMENT,360000,3.0,104.0,HYPER_EQUIPPED,,2.0,,,True,14.0,,BUY_REGULAR,AS_NEW,,20468295,,
9000,APARTMENT,APARTMENT,340000,2.0,85.0,HYPER_EQUIPPED,,2.0,,,True,12.0,,BUY_REGULAR,AS_NEW,,20468292,,
8770,APARTMENT,APARTMENT,300000,2.0,,,,,,,True,,,BUY_REGULAR,GOOD,,11369477,,
2060,APARTMENT,APARTMENT,299500,3.0,184.0,,,2.0,True,11.0,,,,BUY_REGULAR,,,20468247,773.0,
2800,APARTMENT,APARTMENT,314000,3.0,120.0,INSTALLED,,,,,True,6.0,,BUY_REGULAR,GOOD,,20438095,,
1800,APARTMENT,APARTMENT,320000,3.0,,INSTALLED,,3.0,,,True,17.0,,BUY_REGULAR,AS_NEW,,20413129,1182.0,
8670,APARTMENT,APARTMENT,325000,3.0,105.0,,,3.0,True,5.0,,,,BUY_REGULAR,AS_NEW,,20207806,1147.0,
9000,APARTMENT,APARTMENT,324000,1.0,64.0,,,,,,True,11.0,True,BUY_REGULAR,JUST_RENOVATED,,20439045,741.0,
8301,APARTMENT,APARTMENT,349000,2.0,66.0,INSTALLED,,2.0,,,True,10.0,,BUY_REGULAR,GOOD,,20388740,,
1000,APARTMENT,APARTMENT,329000,2.0,82.0,INSTALLED,,,,,,,,BUY_REGULAR,AS_NEW,,20222175,,
8200,APARTMENT,APARTMENT,354000,2.0,100.0,,,,,,True,7.0,,BUY_REGULAR,GOOD,,20356041,,
8300,APARTMENT,APARTMENT,399000,1.0,48.0,HYPER_EQUIPPED,,,,,,,,BUY_REGULAR,GOOD,True,20314559,934.0,
2000,APARTMENT,APARTMENT,380000,2.0,110.0,HYPER_EQUIPPED,,2.0,,,True,3.0,,BUY_REGULAR,JUST_RENOVATED,,11490648,674.0,
8670,APARTMENT,APARTMENT,369000,2.0,70.0,HYPER_EQUIPPED,,2.0,,,True,16.0,,BUY_REGULAR,AS_NEW,,20405682,,
1800,APARTMENT,APARTMENT,371000,3.0,165.0,USA_INSTALLED,,2.0,,,True,6.0,,BUY_REGULAR,,,20333981,,
1000,APARTMENT,APARTMENT,432000,2.0,107.0,HYPER_EQUIPPED,,4.0,,,True,10.0,,BUY_REGULAR,AS_NEW,,20026093,,
2000,APARTMENT,APARTMENT,415000,2.0,70.0,HYPER_EQUIPPED,,2.0,,,True,17.0,,BUY_REGULAR,AS_NEW,,20385568,,
8300,APARTMENT,APARTMENT,449000,2.0,76.0,INSTALLED,,,,,,,,BUY_REGULAR,,,20314368,,
1000,APARTMENT,APARTMENT,469000,2.0,96.0,,,4.0,,,True,8.0,,BUY_REGULAR,AS_NEW,,11429114,,
1000,APARTMENT,APARTMENT,444000,2.0,104.0,HYPER_EQUIPPED,,4.0,,,True,8.0,,BUY_REGULAR,AS_NEW,,20026092,,
2000,APARTMENT,APARTMENT,445000,3.0,,INSTALLED,,3.0,,,,,,BUY_REGULAR,GOOD,,20422374,1524.0,
1030,APARTMENT,APARTMENT,239000,3.0,105.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20468500,,
1180,APARTMENT,APARTMENT,495000,2.0,141.0,INSTALLED,,3.0,,,True,12.0,,BUY_REGULAR,GOOD,,20042104,2709.0,
7500,APARTMENT,APARTMENT,450000,2.0,175.0,INSTALLED,,,,,True,50.0,,BUY_REGULAR,AS_NEW,,20468493,1210.0,
2000,APARTMENT,APARTMENT,549000,2.0,137.0,HYPER_EQUIPPED,,2.0,,,True,5.0,,BUY_REGULAR,GOOD,,20335993,,
4130,APARTMENT,APARTMENT,159000,2.0,71.0,SEMI_EQUIPPED,,3.0,,,True,,,BUY_REGULAR,TO_BE_DONE_UP,,20468487,1016.0,
8300,APARTMENT,APARTMENT,530000,2.0,91.0,HYPER_EQUIPPED,,2.0,,,True,4.0,,BUY_REGULAR,GOOD,,20095446,,
8800,APARTMENT,APARTMENT,238269,2.0,83.0,INSTALLED,,,,,True,11.0,,BUY_REGULAR,,,20468486,,
9400,APARTMENT,APARTMENT,280000,2.0,86.0,,,2.0,,,True,5.0,,BUY_REGULAR,GOOD,,20468492,879.0,
8400,APARTMENT,APARTMENT,319000,,90.0,,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,20468474,996.0,
8400,APARTMENT,APARTMENT,265000,2.0,70.0,,,,,,True,13.0,,BUY_REGULAR,AS_NEW,,20468460,,
8500,APARTMENT,APARTMENT,300000,3.0,112.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20468461,1006.0,
9800,APARTMENT,APARTMENT,570000,3.0,119.0,,,,,,True,27.0,,BUY_REGULAR,GOOD,,20468452,,
9800,APARTMENT,APARTMENT,340000,2.0,89.0,,,,,,True,13.0,,BUY_REGULAR,GOOD,,20468453,,
2100,APARTMENT,APARTMENT,372296,1.0,92.0,INSTALLED,,2.0,,,True,7.0,,BUY_REGULAR,AS_NEW,,20468441,,
3600,APARTMENT,APARTMENT,315000,2.0,96.0,,,,,,True,17.0,,BUY_REGULAR,,,20468468,895.0,
2660,APARTMENT,APARTMENT,165000,1.0,60.0,,,,,,True,6.0,,BUY_REGULAR,,,20468444,688.0,
1090,APARTMENT,APARTMENT,185000,1.0,81.0,INSTALLED,,3.0,,,,,,BUY_REGULAR,GOOD,,20471788,500.0,
8670,APARTMENT,APARTMENT,195000,2.0,65.0,,,4.0,,,True,,True,BUY_REGULAR,,,20461132,1.0,
1050,APARTMENT,APARTMENT,285000,1.0,85.0,SEMI_EQUIPPED,,,,,,,,BUY_REGULAR,TO_RENOVATE,,20437958,,
1050,APARTMENT,APARTMENT,320000,1.0,73.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,AS_NEW,,20431686,,
1060,APARTMENT,APARTMENT,480000,2.0,94.0,HYPER_EQUIPPED,,2.0,,,,,,BUY_REGULAR,AS_NEW,,20389781,1585.0,
1090,APARTMENT,APARTMENT,185000,1.0,81.0,INSTALLED,,3.0,,,,,,BUY_REGULAR,GOOD,,20471774,500.0,
8210,APARTMENT,APARTMENT,315500,3.0,101.0,HYPER_EQUIPPED,,2.0,,,True,28.0,,BUY_REGULAR,AS_NEW,,20417164,,
7090,APARTMENT,APARTMENT,215000,1.0,65.0,INSTALLED,,2.0,,,True,5.0,,BUY_REGULAR,GOOD,,20427650,831.0,
5000,APARTMENT,APARTMENT,295000,3.0,114.0,INSTALLED,,2.0,,,True,25.0,,BUY_REGULAR,GOOD,,20428817,1886.0,
1180,APARTMENT,APARTMENT,650000,2.0,125.0,USA_HYPER_EQUIPPED,,3.0,,,True,30.0,,BUY_REGULAR,JUST_RENOVATED,,20463244,,
8370,APARTMENT,APARTMENT,99000,3.0,90.0,,,,,,,,,BUY_REGULAR,TO_RENOVATE,,20444185,356.0,
8200,APARTMENT,APARTMENT,229000,3.0,,,,,,,,,,BUY_REGULAR,TO_RENOVATE,,20476144,,
4800,APARTMENT,APARTMENT,99000,2.0,100.0,INSTALLED,,,,,,,,BUY_REGULAR,,,20386259,924.0,
8450,APARTMENT,APARTMENT,65000,1.0,33.0,SEMI_EQUIPPED,,,,,,,,BUY_REGULAR,TO_RENOVATE,,11091261,347.0,
9500,APARTMENT,APARTMENT,273132,2.0,91.0,HYPER_EQUIPPED,,,,,True,5.0,,BUY_REGULAR,,,20463461,,
8450,APARTMENT,APARTMENT,209000,2.0,80.0,,,4.0,,,True,8.0,,BUY_REGULAR,AS_NEW,,20431791,788.0,
8670,APARTMENT,APARTMENT,279000,2.0,60.0,,,,,,,,,BUY_REGULAR,AS_NEW,,20440730,696.0,
6960,APARTMENT,APARTMENT,116500,2.0,60.0,,,,,,,,,BUY_REGULAR,,,20067236,,
4100,APARTMENT,APARTMENT,119000,3.0,151.0,SEMI_EQUIPPED,,2.0,True,250.0,,,,BUY_REGULAR,GOOD,,20306560,866.0,
8450,APARTMENT,APARTMENT,119000,1.0,44.0,INSTALLED,,,,,,,,BUY_REGULAR,,,11246348,,
8450,APARTMENT,APARTMENT,119000,1.0,42.0,INSTALLED,,,,,,,,BUY_REGULAR,GOOD,,20187211,423.0,
4000,APARTMENT,APARTMENT,129000,1.0,59.0,INSTALLED,,,,,True,,True,BUY_REGULAR,GOOD,,11453563,644.0,
7000,APARTMENT,APARTMENT,129000,1.0,67.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20468124,892.0,
8400,APARTMENT,APARTMENT,179000,1.0,52.0,,,,,,,,,BUY_REGULAR,GOOD,,20468118,,
1180,APARTMENT,APARTMENT,545000,2.0,123.0,,,,,,True,25.0,,BUY_REGULAR,AS_NEW,,20262851,2702.0,
2900,APARTMENT,APARTMENT,299000,2.0,82.0,INSTALLED,,,,,True,9.0,,BUY_REGULAR,,,20468108,,
8660,APARTMENT,APARTMENT,259000,1.0,71.0,,,,,,True,,,BUY_REGULAR,GOOD,,20468069,,
3600,APARTMENT,APARTMENT,197500,2.0,86.0,,,,,,True,,,BUY_REGULAR,GOOD,,20468088,,
1180,APARTMENT,APARTMENT,695000,2.0,192.0,,True,3.0,,,True,30.0,,BUY_REGULAR,GOOD,,20317988,3899.0,
8300,APARTMENT,APARTMENT,529000,2.0,75.0,HYPER_EQUIPPED,,,,,,,,BUY_REGULAR,GOOD,,11084923,924.0,
8301,APARTMENT,APARTMENT,595000,1.0,60.0,,,,,,,,,BUY_REGULAR,,,20285501,,
2018,APARTMENT,APARTMENT,830000,4.0,276.0,HYPER_EQUIPPED,,2.0,,,True,20.0,,BUY_REGULAR,GOOD,,20050524,,
8300,APARTMENT,APARTMENT,675000,2.0,79.0,HYPER_EQUIPPED,,2.0,,,True,7.0,,BUY_REGULAR,AS_NEW,,20347745,1102.0,
2000,APARTMENT,APARTMENT,609000,2.0,108.0,HYPER_EQUIPPED,,2.0,,,True,30.0,True,BUY_REGULAR,AS_NEW,,20270045,,
1180,APARTMENT,APARTMENT,685000,4.0,171.0,INSTALLED,,4.0,,,True,32.0,,BUY_REGULAR,AS_NEW,,20346589,4116.0,
8670,APARTMENT,APARTMENT,945000,2.0,76.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20243856,,
8300,APARTMENT,APARTMENT,895000,2.0,85.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,AS_NEW,,10985360,,
8301,APARTMENT,APARTMENT,950000,2.0,123.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,11258674,1132.0,
8300,APARTMENT,APARTMENT,950000,2.0,123.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,11331252,1132.0,
8300,APARTMENT,APARTMENT,1050000,3.0,79.0,HYPER_EQUIPPED,,2.0,,,,,True,BUY_REGULAR,JUST_RENOVATED,,20278986,,
8300,APARTMENT,APARTMENT,1295000,4.0,120.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,20067350,,
8300,APARTMENT,APARTMENT,1595000,3.0,85.0,HYPER_EQUIPPED,,3.0,,,True,,,BUY_REGULAR,AS_NEW,,20279147,,
8300,APARTMENT,APARTMENT,1695000,4.0,141.0,HYPER_EQUIPPED,,4.0,,,True,,True,BUY_REGULAR,AS_NEW,,20214223,,
8300,APARTMENT,APARTMENT,1495000,3.0,131.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,GOOD,,11448014,1794.0,
1050,APARTMENT,APARTMENT,1500000,3.0,274.0,USA_UNINSTALLED,,2.0,,,,,,BUY_REGULAR,AS_NEW,,11456272,3843.0,
8300,APARTMENT,APARTMENT,1650000,3.0,106.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,AS_NEW,,11332027,1600.0,
8300,APARTMENT,APARTMENT,1645000,3.0,110.0,,,2.0,,,True,3.0,,BUY_REGULAR,AS_NEW,,11432340,1360.0,
8300,APARTMENT,APARTMENT,1945000,3.0,154.0,HYPER_EQUIPPED,,3.0,,,True,,,BUY_REGULAR,AS_NEW,,20110452,,
1050,APARTMENT,APARTMENT,1570000,4.0,297.0,,True,4.0,,,True,300.0,,BUY_REGULAR,AS_NEW,,20313961,6524.0,
8300,APARTMENT,APARTMENT,1795000,3.0,90.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,20289820,,
6760,APARTMENT,APARTMENT,189000,2.0,90.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,GOOD,,20467878,681.0,
8300,APARTMENT,APARTMENT,2375000,2.0,105.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,AS_NEW,True,20004130,,
1070,APARTMENT,APARTMENT,209500,2.0,90.0,SEMI_EQUIPPED,,,,,,,,BUY_REGULAR,GOOD,,20467867,949.0,
8300,APARTMENT,APARTMENT,2395000,3.0,133.0,HYPER_EQUIPPED,,2.0,,,True,,True,BUY_REGULAR,AS_NEW,,20302356,,
8900,APARTMENT,APARTMENT,210253,1.0,69.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20467838,,
8400,APARTMENT,APARTMENT,147500,2.0,62.0,SEMI_EQUIPPED,,,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20467841,,
2300,APARTMENT,APARTMENT,189000,3.0,110.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,GOOD,,20467873,1061.0,
3272,APARTMENT,APARTMENT,399000,2.0,118.0,INSTALLED,,,,,True,28.0,,BUY_REGULAR,AS_NEW,,20467834,,
3920,APARTMENT,APARTMENT,325000,3.0,111.0,,,3.0,,,True,10.0,,BUY_REGULAR,,,20467832,922.0,
3272,APARTMENT,APARTMENT,326000,3.0,100.0,INSTALLED,,,,,True,21.0,,BUY_REGULAR,AS_NEW,,20467816,,
8700,APARTMENT,APARTMENT,125000,3.0,124.0,,,2.0,,,True,4.0,,BUY_REGULAR,,,20467831,670.0,
3272,APARTMENT,APARTMENT,388000,2.0,119.0,INSTALLED,,,,,True,39.0,,BUY_REGULAR,AS_NEW,,20467811,,
2020,APARTMENT,APARTMENT,215000,2.0,,,,,,,True,,,BUY_REGULAR,,,20385178,,
1160,APARTMENT,APARTMENT,225000,1.0,53.0,INSTALLED,,,,,True,,,BUY_REGULAR,,,20244555,,
7800,APARTMENT,APARTMENT,215000,2.0,83.0,INSTALLED,,1.0,,,,,,BUY_REGULAR,AS_NEW,,20281313,1380.0,
2840,APARTMENT,APARTMENT,210000,2.0,80.0,HYPER_EQUIPPED,,1.0,True,200.0,True,1.0,True,BUY_REGULAR,JUST_RENOVATED,,20276784,,
8434,APARTMENT,APARTMENT,225000,1.0,56.0,,,,,,,,,BUY_REGULAR,GOOD,,20214534,,
1090,APARTMENT,APARTMENT,239000,1.0,70.0,SEMI_EQUIPPED,,2.0,True,30.0,True,,,BUY_REGULAR,TO_RENOVATE,,20390300,800.0,
